0,0.0947298377756047,0,-0.117919635325941
0.00025,0.094729837775667,7.84089092341176e-13,-0.11791961544287
0.0005,0.094729837775946,3.38436588345664e-12,-0.117919572573123
0.00075,0.0947298377766965,8.88938681953146e-12,-0.117919506232692
0.0016403867729067,0.0947298377914458,6.92269213201991e-11,-0.117919094431591
0.00253077354581341,0.0947298378437137,2.23164023461362e-10,-0.117918391824405
0.00342116031872011,0.0947298379727657,5.18335008293825e-10,-0.117917392809
0.00431154709162682,0.0947298382343451,1.00436613177482e-09,-0.117916095426576
0.006541132303175,0.0947298402409994,3.49257699826662e-09,-0.117911536064262
0.00877071751472319,0.0947298453805073,8.2818900138869e-09,-0.117905104263379
0.0110003027262714,0.0947298558835516,1.61285514487572e-08,-0.117896800653978
0.0132298879378196,0.0947298746443895,2.78062706188589e-08,-0.117886626027633
0.0182771805218665,0.0947299751721546,7.36050271105672e-08,-0.117856687145287
0.0233244731059134,0.0947301958565657,1.51958290389967e-07,-0.117817176409437
0.0272534148311722,0.094730489689314,2.40453552121683e-07,-0.117779802180208
0.031182356556431,0.0947309365119412,3.57960037055448e-07,-0.117736642765713
0.0351112982816898,0.0947315824808181,5.08538257058073e-07,-0.117687706050047
0.0390402400069485,0.0947324794574829,6.96152283156219e-07,-0.117633000593464
0.0446400825417549,0.0947343002382437,1.03478732443359e-06,-0.117545076968605
0.0502399250765612,0.0947369280598093,1.4673148251191e-06,-0.117445481675407
0.0558397676113676,0.0947405755882847,2.00481734270035e-06,-0.117334247355886
0.0614396101461739,0.0947454777476762,2.65793443450646e-06,-0.11721140935553
0.0670394526809802,0.0947518899646361,3.43683991455242e-06,-0.117077005518314
0.0757922857773364,0.0947655988277191,4.92944760847753e-06,-0.11684385501806
0.0845451188736926,0.0947848261877519,6.78858746686234e-06,-0.116582713584986
0.0932979519700487,0.0948108376262131,9.04721033772558e-06,-0.11629376247621
0.1,0.0948361916014571,1.10656945117307e-05,-0.116053834187514
0.1,0.0948361916014571,1.10656945117307e-05,-0.116053834187514
0.100000844535298,0.0948361951246512,1.1065965283927e-05,-0.116053802937525
0.100001689070597,0.0948361986479294,1.10662360602224e-05,-0.116053771687549
0.100002533605895,0.0948362021712935,1.10665068407035e-05,-0.116053740437586
0.100010978958878,0.0948362374123447,1.10692150066009e-05,-0.116053427939099
0.100019424311862,0.0948362726618301,1.10719235834072e-05,-0.116053115441908
0.100027869664845,0.0948363079199106,1.10746325788848e-05,-0.116052802946039
0.100112323194678,0.0948366612429494,1.11017586258264e-05,-0.116049678101425
0.100196776724512,0.094837015411782,1.11289257305376e-05,-0.116046553386777
0.100281230254345,0.0948373704436997,1.11561346525114e-05,-0.116043428804713
0.101125765552678,0.0948409672179797,1.14304472117598e-05,-0.116012190107518
0.101970300851012,0.0948446511999616,1.17088943592571e-05,-0.115980964764572
0.102814836149345,0.0948484242399052,1.19914870296856e-05,-0.115949753023603
0.103659371447679,0.0948522878617409,1.22782161207497e-05,-0.115918555080483
0.106138902621084,0.0948641667375889,1.31437548859427e-05,-0.115827040041641
0.10861843379449,0.094876871073299,1.40443089793151e-05,-0.115735649530353
0.111097964967895,0.0948904334862804,1.49793521977332e-05,-0.115644387625358
0.113577496141301,0.0949048858681816,1.59483373113166e-05,-0.115553258321425
0.116057027314706,0.0949202596382274,1.69507093357002e-05,-0.115462265568124
0.123709260001051,0.0949738392443313,2.02484782670141e-05,-0.115182349256059
0.131361492687396,0.0950373593047656,2.38411608610623e-05,-0.114903881081432
0.139013725373741,0.0951116464370486,2.77100302254835e-05,-0.114626966714484
0.146665958060086,0.0951974695529239,3.18351179902794e-05,-0.114351705474647
0.154318190746431,0.0952955373046315,3.61953462701547e-05,-0.114078189971189
0.165196611080823,0.0954572862137322,4.27552261703799e-05,-0.113692531940624
0.176075031415216,0.0956467113248599,4.96794263781472e-05,-0.113310794423919
0.186953451749609,0.0958651639819694,5.68987581145776e-05,-0.112933165627268
0.197831872084001,0.096113707347967,6.43418691187566e-05,-0.11255980037008
0.208710292418394,0.0963931099229648,7.19359276637828e-05,-0.112190819028158
0.219588712752787,0.09670384021795,7.96072826813419e-05,-0.11182630662554
0.235263826555604,0.0972069438421069,9.064870094898e-05,-0.11130901737135
0.250938940358421,0.0977747815489764,0.000101479525225047,-0.110801117392168
0.266614054161238,0.0984054804061024,0.000111888053673318,-0.110302467871361
0.282289167964055,0.0990959449587548,0.000121673420354342,-0.109812780044194
0.297964281766872,0.0998419334112751,0.000130649347947788,-0.10933162270355
0.310427677830773,0.10047120723557,0.000137095698615033,-0.108954767661481
0.322891073894674,0.101129166514612,0.000142848181469034,-0.108582613369376
0.335354469958575,0.101812394442851,0.000147840813250186,-0.108214778751945
0.347817866022476,0.102517184876494,0.000152017469750398,-0.107850844209912
0.360281262086377,0.1032395916976,0.000155332551971746,-0.107490357213099
0.372744658150278,0.103975480704476,0.000157751486647657,-0.107132838262349
0.387574366447606,0.104862727361005,0.000159430683509849,-0.106710612755381
0.402404074744934,0.105755674041841,0.000159790798911287,-0.106291011162535
0.417233783042262,0.106646951793505,0.000158836903483123,-0.105873151177545
0.432063491339589,0.107529283112926,0.000156596678815073,-0.105456151917689
0.446893199636917,0.108395605072806,0.000153119661458318,-0.105039148876569
0.461722907934245,0.109239189606944,0.000148476149505276,-0.104621308681267
0.476552616231572,0.110053756861625,0.000142755750927459,-0.104201843175673
0.494259683408724,0.110980415325994,0.000134665296371887,-0.103697847739713
0.511966750585875,0.111849031433683,0.00012540384478467,-0.103189387858315
0.529673817763027,0.11265256640077,0.000115208056471898,-0.102675520847067
0.547380884940179,0.113385629940863,0.000104334219577017,-0.102155491852299
0.56508795211733,0.114044589540915,9.30517173456264e-05,-0.101628749598872
0.582795019294482,0.114627635908159,8.16363021574533e-05,-0.101094957010709
0.600502086471633,0.115134803047868,7.03633047278156e-05,-0.100553996466187
0.618809593683671,0.115581367221892,5.91424035565905e-05,-0.0999872652804005
0.63387582846051,0.115892289543826,5.04364297629694e-05,-0.0995154478540877
0.648942063237348,0.116155495716689,4.23639288398959e-05,-0.0990390644606925
0.664008298014186,0.116374965608949,3.5057465775428e-05,-0.0985585292437124
0.679074532791025,0.116555391808477,2.8634615686551e-05,-0.0980743474606424
